source,source_url,collected_at,target_champion_name,target_champion_slug,position,page_role_hint,section,counter_rank,counter_champion_name,counter_champion_slug,win_rate,games,gd15
u.gg,https://u.gg/lol/champions/galio/counter,2026-06-06T10:28:14.198880+00:00,Galio,galio,MIDDLE,,win_rate_counter,2,Velkoz,velkoz,55.95,370,
u.gg,https://u.gg/lol/champions/galio/counter,2026-06-06T10:28:14.198880+00:00,Galio,galio,MIDDLE,,win_rate_counter,3,Pantheon,pantheon,54.49,301,
u.gg,https://u.gg/lol/champions/galio/counter,2026-06-06T10:28:14.198880+00:00,Galio,galio,MIDDLE,,win_rate_counter,4,Riven,riven,54.28,269,
u.gg,https://u.gg/lol/champions/galio/counter,2026-06-06T10:28:14.198880+00:00,Galio,galio,MIDDLE,,win_rate_counter,5,Ahri,ahri,53.82,2488,
u.gg,https://u.gg/lol/champions/galio/counter,2026-06-06T10:28:14.198880+00:00,Galio,galio,MIDDLE,,gd15_counter,1,Irelia,irelia,,506,803
u.gg,https://u.gg/lol/champions/galio/counter,2026-06-06T10:28:14.198880+00:00,Galio,galio,MIDDLE,,gd15_counter,2,Zed,zed,,1466,782
u.gg,https://u.gg/lol/champions/galio/counter,2026-06-06T10:28:14.198880+00:00,Galio,galio,MIDDLE,,gd15_counter,3,Naafiri,naafiri,,587,767
u.gg,https://u.gg/lol/champions/galio/counter,2026-06-06T10:28:14.198880+00:00,Galio,galio,MIDDLE,,gd15_counter,4,Qiyana,qiyana,,507,732
u.gg,https://u.gg/lol/champions/galio/counter,2026-06-06T10:28:14.198880+00:00,Galio,galio,MIDDLE,,gd15_counter,5,Talon,talon,,687,724
u.gg,https://u.gg/lol/champions/soraka/counter,2026-06-06T10:28:16.872806+00:00,Soraka,soraka,UTILITY,,win_rate_counter,1,Maokai,maokai,54.17,731,
u.gg,https://u.gg/lol/champions/soraka/counter,2026-06-06T10:28:16.872806+00:00,Soraka,soraka,UTILITY,,win_rate_counter,2,Poppy,poppy,52.7,370,
u.gg,https://u.gg/lol/champions/soraka/counter,2026-06-06T10:28:16.872806+00:00,Soraka,soraka,UTILITY,,win_rate_counter,3,TahmKench,tahmkench,51.57,766,
u.gg,https://u.gg/lol/champions/soraka/counter,2026-06-06T10:28:16.872806+00:00,Soraka,soraka,UTILITY,,win_rate_counter,4,Thresh,thresh,51.57,4369,
u.gg,https://u.gg/lol/champions/soraka/counter,2026-06-06T10:28:16.872806+00:00,Soraka,soraka,UTILITY,,win_rate_counter,5,Senna,senna,51.47,3233,
u.gg,https://u.gg/lol/champions/soraka/counter,2026-06-06T10:28:16.872806+00:00,Soraka,soraka,UTILITY,,gd15_counter,1,Pyke,pyke,,2354,594
u.gg,https://u.gg/lol/champions/soraka/counter,2026-06-06T10:28:16.872806+00:00,Soraka,soraka,UTILITY,,gd15_counter,2,Xerath,xerath,,850,558
u.gg,https://u.gg/lol/champions/soraka/counter,2026-06-06T10:28:16.872806+00:00,Soraka,soraka,UTILITY,,gd15_counter,3,Mel,mel,,401,551
u.gg,https://u.gg/lol/champions/soraka/counter,2026-06-06T10:28:16.872806+00:00,Soraka,soraka,UTILITY,,gd15_counter,4,Pantheon,pantheon,,943,542
u.gg,https://u.gg/lol/champions/soraka/counter,2026-06-06T10:28:16.872806+00:00,Soraka,soraka,UTILITY,,gd15_counter,5,Senna,senna,,3233,487
u.gg,https://u.gg/lol/champions/naafiri/counter,2026-06-06T10:28:21.151512+00:00,Naafiri,naafiri,JUNGLE,,win_rate_counter,1,Hecarim,hecarim,55.64,2065,
u.gg,https://u.gg/lol/champions/naafiri/counter,2026-06-06T10:28:21.151512+00:00,Naafiri,naafiri,JUNGLE,,win_rate_counter,2,Nocturne,nocturne,55.25,3578,
u.gg,https://u.gg/lol/champions/naafiri/counter,2026-06-06T10:28:21.151512+00:00,Naafiri,naafiri,JUNGLE,,win_rate_counter,3,Belveth,belveth,54.73,740,
u.gg,https://u.gg/lol/champions/naafiri/counter,2026-06-06T10:28:21.151512+00:00,Naafiri,naafiri,JUNGLE,,win_rate_counter,4,Sejuani,sejuani,54.38,616,
u.gg,https://u.gg/lol/champions/naafiri/counter,2026-06-06T10:28:21.151512+00:00,Naafiri,naafiri,JUNGLE,,win_rate_counter,5,Diana,diana,54.13,2581,
u.gg,https://u.gg/lol/champions/naafiri/counter,2026-06-06T10:28:21.151512+00:00,Naafiri,naafiri,JUNGLE,,gd15_counter,1,Hecarim,hecarim,,2065,350
u.gg,https://u.gg/lol/champions/naafiri/counter,2026-06-06T10:28:21.151512+00:00,Naafiri,naafiri,JUNGLE,,gd15_counter,2,Talon,talon,,2240,292
u.gg,https://u.gg/lol/champions/naafiri/counter,2026-06-06T10:28:21.151512+00:00,Naafiri,naafiri,JUNGLE,,gd15_counter,3,Jayce,jayce,,818,287
u.gg,https://u.gg/lol/champions/naafiri/counter,2026-06-06T10:28:21.151512+00:00,Naafiri,naafiri,JUNGLE,,gd15_counter,4,Briar,briar,,1597,247
u.gg,https://u.gg/lol/champions/naafiri/counter,2026-06-06T10:28:21.151512+00:00,Naafiri,naafiri,JUNGLE,,gd15_counter,5,Belveth,belveth,,740,213
u.gg,https://u.gg/lol/champions/rumble/counter,2026-06-06T10:28:24.490780+00:00,Rumble,rumble,TOP,,win_rate_counter,1,Heimerdinger,heimerdinger,59.06,171,
u.gg,https://u.gg/lol/champions/rumble/counter,2026-06-06T10:28:24.490780+00:00,Rumble,rumble,TOP,,win_rate_counter,2,Irelia,irelia,55.22,737,
u.gg,https://u.gg/lol/champions/rumble/counter,2026-06-06T10:28:24.490780+00:00,Rumble,rumble,TOP,,win_rate_counter,3,XinZhao,xinzhao,54.81,416,
u.gg,https://u.gg/lol/champions/rumble/counter,2026-06-06T10:28:24.490780+00:00,Rumble,rumble,TOP,,win_rate_counter,4,Yorick,yorick,54.75,632,
u.gg,https://u.gg/lol/champions/rumble/counter,2026-06-06T10:28:24.490780+00:00,Rumble,rumble,TOP,,win_rate_counter,5,Olaf,olaf,54.39,513,
u.gg,https://u.gg/lol/champions/rumble/counter,2026-06-06T10:28:24.490780+00:00,Rumble,rumble,TOP,,gd15_counter,1,Heimerdinger,heimerdinger,,171,941
u.gg,https://u.gg/lol/champions/rumble/counter,2026-06-06T10:28:24.490780+00:00,Rumble,rumble,TOP,,gd15_counter,2,Varus,varus,,243,890
u.gg,https://u.gg/lol/champions/rumble/counter,2026-06-06T10:28:24.490780+00:00,Rumble,rumble,TOP,,gd15_counter,3,Irelia,irelia,,737,806
u.gg,https://u.gg/lol/champions/rumble/counter,2026-06-06T10:28:24.490780+00:00,Rumble,rumble,TOP,,gd15_counter,4,Illaoi,illaoi,,280,682
u.gg,https://u.gg/lol/champions/rumble/counter,2026-06-06T10:28:24.490780+00:00,Rumble,rumble,TOP,,gd15_counter,5,Yorick,yorick,,632,450
u.gg,https://u.gg/lol/champions/leblanc/counter,2026-06-06T10:28:26.887801+00:00,Leblanc,leblanc,MIDDLE,,win_rate_counter,1,Naafiri,naafiri,58.57,659,
u.gg,https://u.gg/lol/champions/leblanc/counter,2026-06-06T10:28:26.887801+00:00,Leblanc,leblanc,MIDDLE,,win_rate_counter,2,Vex,vex,56.59,1207,
u.gg,https://u.gg/lol/champions/leblanc/counter,2026-06-06T10:28:26.887801+00:00,Leblanc,leblanc,MIDDLE,,win_rate_counter,3,Akshan,akshan,55.82,722,
u.gg,https://u.gg/lol/champions/leblanc/counter,2026-06-06T10:28:26.887801+00:00,Leblanc,leblanc,MIDDLE,,win_rate_counter,4,XinZhao,xinzhao,55.17,377,
u.gg,https://u.gg/lol/champions/leblanc/counter,2026-06-06T10:28:26.887801+00:00,Leblanc,leblanc,MIDDLE,,win_rate_counter,5,Malzahar,malzahar,55.15,1641,
u.gg,https://u.gg/lol/champions/leblanc/counter,2026-06-06T10:28:26.887801+00:00,Leblanc,leblanc,MIDDLE,,gd15_counter,1,Naafiri,naafiri,,659,657
u.gg,https://u.gg/lol/champions/leblanc/counter,2026-06-06T10:28:26.887801+00:00,Leblanc,leblanc,MIDDLE,,gd15_counter,2,Irelia,irelia,,550,417
u.gg,https://u.gg/lol/champions/leblanc/counter,2026-06-06T10:28:26.887801+00:00,Leblanc,leblanc,MIDDLE,,gd15_counter,3,Mel,mel,,697,353
u.gg,https://u.gg/lol/champions/leblanc/counter,2026-06-06T10:28:26.887801+00:00,Leblanc,leblanc,MIDDLE,,gd15_counter,4,Vex,vex,,1207,322
u.gg,https://u.gg/lol/champions/leblanc/counter,2026-06-06T10:28:26.887801+00:00,Leblanc,leblanc,MIDDLE,,gd15_counter,5,Diana,diana,,1061,300
u.gg,https://u.gg/lol/champions/ambessa/counter,2026-06-06T10:28:29.164673+00:00,Ambessa,ambessa,TOP,,win_rate_counter,1,Warwick,warwick,58.46,467,
u.gg,https://u.gg/lol/champions/ambessa/counter,2026-06-06T10:28:29.164673+00:00,Ambessa,ambessa,TOP,,win_rate_counter,2,Quinn,quinn,58.45,219,
u.gg,https://u.gg/lol/champions/ambessa/counter,2026-06-06T10:28:29.164673+00:00,Ambessa,ambessa,TOP,,win_rate_counter,3,Camille,camille,56.28,709,
u.gg,https://u.gg/lol/champions/ambessa/counter,2026-06-06T10:28:29.164673+00:00,Ambessa,ambessa,TOP,,win_rate_counter,4,Heimerdinger,heimerdinger,55.5,209,
u.gg,https://u.gg/lol/champions/ambessa/counter,2026-06-06T10:28:29.164673+00:00,Ambessa,ambessa,TOP,,win_rate_counter,5,Tryndamere,tryndamere,55.45,660,
u.gg,https://u.gg/lol/champions/ambessa/counter,2026-06-06T10:28:29.164673+00:00,Ambessa,ambessa,TOP,,gd15_counter,1,Irelia,irelia,,952,880
u.gg,https://u.gg/lol/champions/ambessa/counter,2026-06-06T10:28:29.164673+00:00,Ambessa,ambessa,TOP,,gd15_counter,2,Varus,varus,,283,789
u.gg,https://u.gg/lol/champions/ambessa/counter,2026-06-06T10:28:29.164673+00:00,Ambessa,ambessa,TOP,,gd15_counter,3,Tryndamere,tryndamere,,660,683
u.gg,https://u.gg/lol/champions/ambessa/counter,2026-06-06T10:28:29.164673+00:00,Ambessa,ambessa,TOP,,gd15_counter,4,Renekton,renekton,,2182,561
u.gg,https://u.gg/lol/champions/ambessa/counter,2026-06-06T10:28:29.164673+00:00,Ambessa,ambessa,TOP,,gd15_counter,5,Illaoi,illaoi,,458,525
u.gg,https://u.gg/lol/champions/smolder/counter,2026-06-06T10:28:31.375663+00:00,Smolder,smolder,BOTTOM,,win_rate_counter,1,Karthus,karthus,54.48,681,
u.gg,https://u.gg/lol/champions/smolder/counter,2026-06-06T10:28:31.375663+00:00,Smolder,smolder,BOTTOM,,win_rate_counter,2,Senna,senna,54.0,5313,
u.gg,https://u.gg/lol/champions/smolder/counter,2026-06-06T10:28:31.375663+00:00,Smolder,smolder,BOTTOM,,win_rate_counter,3,Seraphine,seraphine,53.55,915,
u.gg,https://u.gg/lol/champions/smolder/counter,2026-06-06T10:28:31.375663+00:00,Smolder,smolder,BOTTOM,,win_rate_counter,4,Ziggs,ziggs,53.11,1254,
u.gg,https://u.gg/lol/champions/smolder/counter,2026-06-06T10:28:31.375663+00:00,Smolder,smolder,BOTTOM,,win_rate_counter,5,Swain,swain,52.71,831,
u.gg,https://u.gg/lol/champions/smolder/counter,2026-06-06T10:28:31.375663+00:00,Smolder,smolder,BOTTOM,,gd15_counter,1,Draven,draven,,3020,1555
u.gg,https://u.gg/lol/champions/smolder/counter,2026-06-06T10:28:31.375663+00:00,Smolder,smolder,BOTTOM,,gd15_counter,2,Mel,mel,,933,1230
u.gg,https://u.gg/lol/champions/smolder/counter,2026-06-06T10:28:31.375663+00:00,Smolder,smolder,BOTTOM,,gd15_counter,3,Kalista,kalista,,1017,1052
u.gg,https://u.gg/lol/champions/smolder/counter,2026-06-06T10:28:31.375663+00:00,Smolder,smolder,BOTTOM,,gd15_counter,4,Varus,varus,,3169,1022
u.gg,https://u.gg/lol/champions/smolder/counter,2026-06-06T10:28:31.375663+00:00,Smolder,smolder,BOTTOM,,gd15_counter,5,Samira,samira,,3382,1011
u.gg,https://u.gg/lol/champions/sion/counter,2026-06-06T10:28:33.919427+00:00,Sion,sion,TOP,,win_rate_counter,1,Zaahen,zaahen,54.7,1170,
u.gg,https://u.gg/lol/champions/sion/counter,2026-06-06T10:28:33.919427+00:00,Sion,sion,TOP,,win_rate_counter,2,Anivia,anivia,54.63,432,
u.gg,https://u.gg/lol/champions/sion/counter,2026-06-06T10:28:33.919427+00:00,Sion,sion,TOP,,win_rate_counter,3,Singed,singed,54.57,1226,
u.gg,https://u.gg/lol/champions/sion/counter,2026-06-06T10:28:33.919427+00:00,Sion,sion,TOP,,win_rate_counter,4,Darius,darius,54.11,2637,
u.gg,https://u.gg/lol/champions/sion/counter,2026-06-06T10:28:33.919427+00:00,Sion,sion,TOP,,win_rate_counter,5,Kayle,kayle,53.69,963,
u.gg,https://u.gg/lol/champions/sion/counter,2026-06-06T10:28:33.919427+00:00,Sion,sion,TOP,,gd15_counter,1,Irelia,irelia,,1205,627
u.gg,https://u.gg/lol/champions/sion/counter,2026-06-06T10:28:33.919427+00:00,Sion,sion,TOP,,gd15_counter,2,Darius,darius,,2637,574
u.gg,https://u.gg/lol/champions/sion/counter,2026-06-06T10:28:33.919427+00:00,Sion,sion,TOP,,gd15_counter,3,Aatrox,aatrox,,2162,517
u.gg,https://u.gg/lol/champions/sion/counter,2026-06-06T10:28:33.919427+00:00,Sion,sion,TOP,,gd15_counter,4,Illaoi,illaoi,,922,499
u.gg,https://u.gg/lol/champions/sion/counter,2026-06-06T10:28:33.919427+00:00,Sion,sion,TOP,,gd15_counter,5,Renekton,renekton,,1264,426
u.gg,https://u.gg/lol/champions/irelia/counter,2026-06-06T10:28:36.213278+00:00,Irelia,irelia,TOP,,win_rate_counter,1,Malphite,malphite,56.96,2105,
u.gg,https://u.gg/lol/champions/irelia/counter,2026-06-06T10:28:36.213278+00:00,Irelia,irelia,TOP,,win_rate_counter,2,Warwick,warwick,55.46,577,
u.gg,https://u.gg/lol/champions/irelia/counter,2026-06-06T10:28:36.213278+00:00,Irelia,irelia,TOP,,win_rate_counter,3,Trundle,trundle,54.52,321,
u.gg,https://u.gg/lol/champions/irelia/counter,2026-06-06T10:28:36.213278+00:00,Irelia,irelia,TOP,,win_rate_counter,4,Jax,jax,54.34,1853,
u.gg,https://u.gg/lol/champions/irelia/counter,2026-06-06T10:28:36.213278+00:00,Irelia,irelia,TOP,,win_rate_counter,5,Shen,shen,54.1,987,
u.gg,https://u.gg/lol/champions/irelia/counter,2026-06-06T10:28:36.213278+00:00,Irelia,irelia,TOP,,gd15_counter,1,Tryndamere,tryndamere,,739,285
u.gg,https://u.gg/lol/champions/irelia/counter,2026-06-06T10:28:36.213278+00:00,Irelia,irelia,TOP,,gd15_counter,2,Sett,sett,,1575,234
u.gg,https://u.gg/lol/champions/irelia/counter,2026-06-06T10:28:36.213278+00:00,Irelia,irelia,TOP,,gd15_counter,3,MonkeyKing,wukong,,284,111
u.gg,https://u.gg/lol/champions/irelia/counter,2026-06-06T10:28:36.213278+00:00,Irelia,irelia,TOP,,gd15_counter,4,Jax,jax,,1853,97
u.gg,https://u.gg/lol/champions/irelia/counter,2026-06-06T10:28:36.213278+00:00,Irelia,irelia,TOP,,gd15_counter,5,Trundle,trundle,,321,66
u.gg,https://u.gg/lol/champions/katarina/counter,2026-06-06T10:28:39.493282+00:00,Katarina,katarina,MIDDLE,,win_rate_counter,1,Riven,riven,54.81,945,
u.gg,https://u.gg/lol/champions/katarina/counter,2026-06-06T10:28:39.493282+00:00,Katarina,katarina,MIDDLE,,win_rate_counter,2,Vladimir,vladimir,53.43,3060,
u.gg,https://u.gg/lol/champions/katarina/counter,2026-06-06T10:28:39.493282+00:00,Katarina,katarina,MIDDLE,,win_rate_counter,3,Cassiopeia,cassiopeia,53.12,928,
u.gg,https://u.gg/lol/champions/katarina/counter,2026-06-06T10:28:39.493282+00:00,Katarina,katarina,MIDDLE,,win_rate_counter,4,Jayce,jayce,53.01,481,
u.gg,https://u.gg/lol/champions/katarina/counter,2026-06-06T10:28:39.493282+00:00,Katarina,katarina,MIDDLE,,win_rate_counter,5,XinZhao,xinzhao,52.89,1210,
u.gg,https://u.gg/lol/champions/katarina/counter,2026-06-06T10:28:39.493282+00:00,Katarina,katarina,MIDDLE,,gd15_counter,1,Irelia,irelia,,1294,704
u.gg,https://u.gg/lol/champions/katarina/counter,2026-06-06T10:28:39.493282+00:00,Katarina,katarina,MIDDLE,,gd15_counter,2,Jayce,jayce,,481,622
u.gg,https://u.gg/lol/champions/katarina/counter,2026-06-06T10:28:39.493282+00:00,Katarina,katarina,MIDDLE,,gd15_counter,3,Diana,diana,,2769,556
u.gg,https://u.gg/lol/champions/katarina/counter,2026-06-06T10:28:39.493282+00:00,Katarina,katarina,MIDDLE,,gd15_counter,4,Fizz,fizz,,3131,414
u.gg,https://u.gg/lol/champions/katarina/counter,2026-06-06T10:28:39.493282+00:00,Katarina,katarina,MIDDLE,,gd15_counter,5,Naafiri,naafiri,,1096,370
u.gg,https://u.gg/lol/champions/xayah/counter,2026-06-06T10:28:41.248582+00:00,Xayah,xayah,BOTTOM,,win_rate_counter,1,Seraphine,seraphine,57.66,333,
u.gg,https://u.gg/lol/champions/xayah/counter,2026-06-06T10:28:41.248582+00:00,Xayah,xayah,BOTTOM,,win_rate_counter,2,Ziggs,ziggs,54.31,383,
u.gg,https://u.gg/lol/champions/xayah/counter,2026-06-06T10:28:41.248582+00:00,Xayah,xayah,BOTTOM,,win_rate_counter,3,Brand,brand,53.62,800,
u.gg,https://u.gg/lol/champions/xayah/counter,2026-06-06T10:28:41.248582+00:00,Xayah,xayah,BOTTOM,,win_rate_counter,4,Senna,senna,52.97,1397,
u.gg,https://u.gg/lol/champions/xayah/counter,2026-06-06T10:28:41.248582+00:00,Xayah,xayah,BOTTOM,,win_rate_counter,5,Swain,swain,52.68,336,
u.gg,https://u.gg/lol/champions/xayah/counter,2026-06-06T10:28:41.248582+00:00,Xayah,xayah,BOTTOM,,gd15_counter,1,Draven,draven,,1103,748
u.gg,https://u.gg/lol/champions/xayah/counter,2026-06-06T10:28:41.248582+00:00,Xayah,xayah,BOTTOM,,gd15_counter,2,Mel,mel,,291,566
u.gg,https://u.gg/lol/champions/xayah/counter,2026-06-06T10:28:41.248582+00:00,Xayah,xayah,BOTTOM,,gd15_counter,3,Kalista,kalista,,408,299
u.gg,https://u.gg/lol/champions/xayah/counter,2026-06-06T10:28:41.248582+00:00,Xayah,xayah,BOTTOM,,gd15_counter,4,Zeri,zeri,,1058,224
u.gg,https://u.gg/lol/champions/xayah/counter,2026-06-06T10:28:41.248582+00:00,Xayah,xayah,BOTTOM,,gd15_counter,5,Lucian,lucian,,2364,224
u.gg,https://u.gg/lol/champions/nami/counter,2026-06-06T10:28:44.287601+00:00,Nami,nami,UTILITY,,win_rate_counter,1,Nautilus,nautilus,53.21,6941,
u.gg,https://u.gg/lol/champions/nami/counter,2026-06-06T10:28:44.287601+00:00,Nami,nami,UTILITY,,win_rate_counter,2,Thresh,thresh,53.09,8833,
u.gg,https://u.gg/lol/champions/nami/counter,2026-06-06T10:28:44.287601+00:00,Nami,nami,UTILITY,,win_rate_counter,3,Sona,sona,52.57,2585,
u.gg,https://u.gg/lol/champions/nami/counter,2026-06-06T10:28:44.287601+00:00,Nami,nami,UTILITY,,win_rate_counter,4,Blitzcrank,blitzcrank,52.32,3035,
u.gg,https://u.gg/lol/champions/nami/counter,2026-06-06T10:28:44.287601+00:00,Nami,nami,UTILITY,,win_rate_counter,5,Leona,leona,52.23,5076,
u.gg,https://u.gg/lol/champions/nami/counter,2026-06-06T10:28:44.287601+00:00,Nami,nami,UTILITY,,gd15_counter,1,Mel,mel,,977,539
u.gg,https://u.gg/lol/champions/nami/counter,2026-06-06T10:28:44.287601+00:00,Nami,nami,UTILITY,,gd15_counter,2,Zoe,zoe,,739,503
u.gg,https://u.gg/lol/champions/nami/counter,2026-06-06T10:28:44.287601+00:00,Nami,nami,UTILITY,,gd15_counter,3,Pantheon,pantheon,,1673,488
u.gg,https://u.gg/lol/champions/nami/counter,2026-06-06T10:28:44.287601+00:00,Nami,nami,UTILITY,,gd15_counter,4,Pyke,pyke,,3745,480
u.gg,https://u.gg/lol/champions/nami/counter,2026-06-06T10:28:44.287601+00:00,Nami,nami,UTILITY,,gd15_counter,5,Senna,senna,,6038,428
u.gg,https://u.gg/lol/champions/zoe/counter,2026-06-06T10:28:48.283961+00:00,Zoe,zoe,MIDDLE,,win_rate_counter,1,Naafiri,naafiri,57.55,530,
u.gg,https://u.gg/lol/champions/zoe/counter,2026-06-06T10:28:48.283961+00:00,Zoe,zoe,MIDDLE,,win_rate_counter,2,Malzahar,malzahar,55.66,1387,
u.gg,https://u.gg/lol/champions/zoe/counter,2026-06-06T10:28:48.283961+00:00,Zoe,zoe,MIDDLE,,win_rate_counter,3,Annie,annie,54.69,618,
u.gg,https://u.gg/lol/champions/zoe/counter,2026-06-06T10:28:48.283961+00:00,Zoe,zoe,MIDDLE,,win_rate_counter,4,Lux,lux,53.85,975,
u.gg,https://u.gg/lol/champions/zoe/counter,2026-06-06T10:28:48.283961+00:00,Zoe,zoe,MIDDLE,,win_rate_counter,5,Brand,brand,53.71,229,
u.gg,https://u.gg/lol/champions/zoe/counter,2026-06-06T10:28:48.283961+00:00,Zoe,zoe,MIDDLE,,gd15_counter,1,Irelia,irelia,,475,489
u.gg,https://u.gg/lol/champions/zoe/counter,2026-06-06T10:28:48.283961+00:00,Zoe,zoe,MIDDLE,,gd15_counter,2,Mel,mel,,1069,428
u.gg,https://u.gg/lol/champions/zoe/counter,2026-06-06T10:28:48.283961+00:00,Zoe,zoe,MIDDLE,,gd15_counter,3,Naafiri,naafiri,,530,347
u.gg,https://u.gg/lol/champions/zoe/counter,2026-06-06T10:28:48.283961+00:00,Zoe,zoe,MIDDLE,,gd15_counter,4,Diana,diana,,841,222
u.gg,https://u.gg/lol/champions/zoe/counter,2026-06-06T10:28:48.283961+00:00,Zoe,zoe,MIDDLE,,gd15_counter,5,Fizz,fizz,,1202,117
u.gg,https://u.gg/lol/champions/alistar/counter,2026-06-06T10:28:50.794015+00:00,Alistar,alistar,UTILITY,,win_rate_counter,1,Senna,senna,54.64,1768,
u.gg,https://u.gg/lol/champions/alistar/counter,2026-06-06T10:28:50.794015+00:00,Alistar,alistar,UTILITY,,win_rate_counter,2,Janna,janna,54.58,1180,
u.gg,https://u.gg/lol/champions/alistar/counter,2026-06-06T10:28:50.794015+00:00,Alistar,alistar,UTILITY,,win_rate_counter,3,Taric,taric,54.3,453,
u.gg,https://u.gg/lol/champions/alistar/counter,2026-06-06T10:28:50.794015+00:00,Alistar,alistar,UTILITY,,win_rate_counter,4,Morgana,morgana,54.06,1108,
u.gg,https://u.gg/lol/champions/alistar/counter,2026-06-06T10:28:50.794015+00:00,Alistar,alistar,UTILITY,,win_rate_counter,5,Poppy,poppy,53.83,784,
u.gg,https://u.gg/lol/champions/alistar/counter,2026-06-06T10:28:50.794015+00:00,Alistar,alistar,UTILITY,,gd15_counter,1,Pantheon,pantheon,,893,646
u.gg,https://u.gg/lol/champions/alistar/counter,2026-06-06T10:28:50.794015+00:00,Alistar,alistar,UTILITY,,gd15_counter,2,Camille,camille,,308,610
u.gg,https://u.gg/lol/champions/alistar/counter,2026-06-06T10:28:50.794015+00:00,Alistar,alistar,UTILITY,,gd15_counter,3,Sylas,sylas,,349,595
u.gg,https://u.gg/lol/champions/alistar/counter,2026-06-06T10:28:50.794015+00:00,Alistar,alistar,UTILITY,,gd15_counter,4,Pyke,pyke,,2003,587
u.gg,https://u.gg/lol/champions/alistar/counter,2026-06-06T10:28:50.794015+00:00,Alistar,alistar,UTILITY,,gd15_counter,5,Swain,swain,,695,547
u.gg,https://u.gg/lol/champions/nocturne/counter,2026-06-06T10:28:52.853297+00:00,Nocturne,nocturne,JUNGLE,,win_rate_counter,1,Udyr,udyr,52.91,1270,
u.gg,https://u.gg/lol/champions/nocturne/counter,2026-06-06T10:28:52.853297+00:00,Nocturne,nocturne,JUNGLE,,win_rate_counter,2,Nunu,nunu,52.62,1106,
u.gg,https://u.gg/lol/champions/nocturne/counter,2026-06-06T10:28:52.853297+00:00,Nocturne,nocturne,JUNGLE,,win_rate_counter,3,MonkeyKing,wukong,51.18,2927,
u.gg,https://u.gg/lol/champions/nocturne/counter,2026-06-06T10:28:52.853297+00:00,Nocturne,nocturne,JUNGLE,,win_rate_counter,4,MasterYi,masteryi,51.11,3426,
u.gg,https://u.gg/lol/champions/nocturne/counter,2026-06-06T10:28:52.853297+00:00,Nocturne,nocturne,JUNGLE,,win_rate_counter,5,Ivern,ivern,50.93,646,
u.gg,https://u.gg/lol/champions/nocturne/counter,2026-06-06T10:28:52.853297+00:00,Nocturne,nocturne,JUNGLE,,gd15_counter,1,Jayce,jayce,,855,384
u.gg,https://u.gg/lol/champions/nocturne/counter,2026-06-06T10:28:52.853297+00:00,Nocturne,nocturne,JUNGLE,,gd15_counter,2,Qiyana,qiyana,,532,383
u.gg,https://u.gg/lol/champions/nocturne/counter,2026-06-06T10:28:52.853297+00:00,Nocturne,nocturne,JUNGLE,,gd15_counter,3,Khazix,khazix,,3035,376
u.gg,https://u.gg/lol/champions/nocturne/counter,2026-06-06T10:28:52.853297+00:00,Nocturne,nocturne,JUNGLE,,gd15_counter,4,Talon,talon,,2785,326
u.gg,https://u.gg/lol/champions/nocturne/counter,2026-06-06T10:28:52.853297+00:00,Nocturne,nocturne,JUNGLE,,gd15_counter,5,Zed,zed,,1184,322
u.gg,https://u.gg/lol/champions/nidalee/counter,2026-06-06T10:28:55.572674+00:00,Nidalee,nidalee,JUNGLE,,win_rate_counter,1,Evelynn,evelynn,54.75,453,
u.gg,https://u.gg/lol/champions/nidalee/counter,2026-06-06T10:28:55.572674+00:00,Nidalee,nidalee,JUNGLE,,win_rate_counter,2,Diana,diana,54.43,1073,
u.gg,https://u.gg/lol/champions/nidalee/counter,2026-06-06T10:28:55.572674+00:00,Nidalee,nidalee,JUNGLE,,win_rate_counter,3,Ivern,ivern,54.04,198,
u.gg,https://u.gg/lol/champions/nidalee/counter,2026-06-06T10:28:55.572674+00:00,Nidalee,nidalee,JUNGLE,,win_rate_counter,4,Nunu,nunu,53.89,334,
